File_ID,DSS_tbl_source,DSS_tbl_relpath,DSS_tbl_transcript,DSS_tbl_transcript_relpath,DSS_tbl_command,DSS_tbl_score,DSS_tbl_score_is_na,DSS_tbl_warning_50,DSS_tbl_CNJ,DSS_tbl_IP,DSS_tbl_IR,DSS_tbl_MV,DSS_tbl_NG,DSS_tbl_PP,DSS_tbl_S,DSS_tbl_SV,DSS_tbl_TOT,DSS_tbl_WHQ
902,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/902.tbl.cex,phase2/measures/dss/TD/A/902.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/902.cha,data/annotated/ENNI_batchalign/TD/A/902.cha,dss +t*CHI +deng.cut +leng,8.52,0,0,144,25,2,91,14,88,50,12,426,0
905,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/905.tbl.cex,phase2/measures/dss/TD/A/905.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/905.cha,data/annotated/ENNI_batchalign/TD/A/905.cha,dss +t*CHI +deng.cut +leng,16.56,0,0,265,27,0,215,46,167,50,30,828,28
906,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/906.tbl.cex,phase2/measures/dss/TD/A/906.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/906.cha,data/annotated/ENNI_batchalign/TD/A/906.cha,dss +t*CHI +deng.cut +leng,12.04,0,0,142,67,0,142,0,137,49,57,602,8
909,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/909.tbl.cex,phase2/measures/dss/TD/A/909.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/909.cha,data/annotated/ENNI_batchalign/TD/A/909.cha,dss +t*CHI +deng.cut +leng,8.24,0,0,118,17,0,130,11,54,50,20,412,12
910,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/910.tbl.cex,phase2/measures/dss/TD/A/910.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/910.cha,data/annotated/ENNI_batchalign/TD/A/910.cha,dss +t*CHI +deng.cut +leng,12.72,0,0,200,44,1,142,11,92,50,84,636,12
913,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/913.tbl.cex,phase2/measures/dss/TD/A/913.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/913.cha,data/annotated/ENNI_batchalign/TD/A/913.cha,dss +t*CHI +deng.cut +leng,8.30,0,0,77,42,1,138,12,45,50,50,415,0
914,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/914.tbl.cex,phase2/measures/dss/TD/A/914.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/914.cha,data/annotated/ENNI_batchalign/TD/A/914.cha,dss +t*CHI +deng.cut +leng,10.02,0,0,172,44,0,132,14,67,50,22,501,0
917,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/917.tbl.cex,phase2/measures/dss/TD/A/917.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/917.cha,data/annotated/ENNI_batchalign/TD/A/917.cha,dss +t*CHI +deng.cut +leng,10.30,0,0,158,41,0,137,14,55,50,54,515,6
918,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/918.tbl.cex,phase2/measures/dss/TD/A/918.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/918.cha,data/annotated/ENNI_batchalign/TD/A/918.cha,dss +t*CHI +deng.cut +leng,12.20,0,0,252,35,0,136,7,110,50,18,610,2
921,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/921.tbl.cex,phase2/measures/dss/TD/A/921.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/921.cha,data/annotated/ENNI_batchalign/TD/A/921.cha,dss +t*CHI +deng.cut +leng,17.04,0,0,354,63,2,185,11,117,50,62,852,8
925,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/925.tbl.cex,phase2/measures/dss/TD/A/925.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/925.cha,data/annotated/ENNI_batchalign/TD/A/925.cha,dss +t*CHI +deng.cut +leng,9.26,0,0,89,58,0,116,4,75,50,41,463,30
929,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/929.tbl.cex,phase2/measures/dss/TD/A/929.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/929.cha,data/annotated/ENNI_batchalign/TD/A/929.cha,dss +t*CHI +deng.cut +leng,11.44,0,0,194,21,0,135,24,80,50,62,572,6
933,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/933.tbl.cex,phase2/measures/dss/TD/A/933.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/933.cha,data/annotated/ENNI_batchalign/TD/A/933.cha,dss +t*CHI +deng.cut +leng,8.72,0,0,96,18,0,134,0,88,50,34,436,16
937,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/937.tbl.cex,phase2/measures/dss/TD/A/937.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/937.cha,data/annotated/ENNI_batchalign/TD/A/937.cha,dss +t*CHI +deng.cut +leng,8.10,0,0,101,19,7,118,13,66,50,17,405,14
941,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/941.tbl.cex,phase2/measures/dss/TD/A/941.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/941.cha,data/annotated/ENNI_batchalign/TD/A/941.cha,dss +t*CHI +deng.cut +leng,9.54,0,0,126,30,0,137,11,68,50,55,477,0
945,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/945.tbl.cex,phase2/measures/dss/TD/A/945.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/945.cha,data/annotated/ENNI_batchalign/TD/A/945.cha,dss +t*CHI +deng.cut +leng,11.60,0,0,186,82,7,141,4,81,49,28,580,2
953,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/953.tbl.cex,phase2/measures/dss/TD/A/953.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/953.cha,data/annotated/ENNI_batchalign/TD/A/953.cha,dss +t*CHI +deng.cut +leng,8.82,0,0,128,28,7,131,9,37,50,33,441,18
957,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/957.tbl.cex,phase2/measures/dss/TD/A/957.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/957.cha,data/annotated/ENNI_batchalign/TD/A/957.cha,dss +t*CHI +deng.cut +leng,12.60,0,0,157,37,40,158,17,97,50,54,630,20
958,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/958.tbl.cex,phase2/measures/dss/TD/A/958.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/958.cha,data/annotated/ENNI_batchalign/TD/A/958.cha,dss +t*CHI +deng.cut +leng,9.90,0,0,138,30,7,139,22,46,50,51,495,12
961,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/961.tbl.cex,phase2/measures/dss/TD/A/961.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/961.cha,data/annotated/ENNI_batchalign/TD/A/961.cha,dss +t*CHI +deng.cut +leng,8.82,0,0,101,34,0,137,32,55,50,32,441,0
962,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/962.tbl.cex,phase2/measures/dss/TD/A/962.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/962.cha,data/annotated/ENNI_batchalign/TD/A/962.cha,dss +t*CHI +deng.cut +leng,8.70,0,0,80,18,6,147,14,84,50,34,435,2
966,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/966.tbl.cex,phase2/measures/dss/TD/A/966.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/966.cha,data/annotated/ENNI_batchalign/TD/A/966.cha,dss +t*CHI +deng.cut +leng,9.42,0,0,88,64,0,116,16,112,50,25,471,0
968,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/968.tbl.cex,phase2/measures/dss/TD/A/968.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/968.cha,data/annotated/ENNI_batchalign/TD/A/968.cha,dss +t*CHI +deng.cut +leng,9.42,0,0,48,72,0,149,14,68,50,58,471,12
970,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/970.tbl.cex,phase2/measures/dss/TD/A/970.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/970.cha,data/annotated/ENNI_batchalign/TD/A/970.cha,dss +t*CHI +deng.cut +leng,9.88,0,0,150,39,0,161,7,70,50,17,494,0
972,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/972.tbl.cex,phase2/measures/dss/TD/A/972.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/972.cha,data/annotated/ENNI_batchalign/TD/A/972.cha,dss +t*CHI +deng.cut +leng,9.16,0,0,131,36,7,117,0,69,50,46,458,2
403,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/B/403.tbl.cex,phase2/measures/dss/TD/B/403.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/403.cha,data/annotated/ENNI_batchalign/TD/B/403.cha,dss +t*CHI +deng.cut +leng,7.50,0,0,63,21,7,99,1,112,45,13,375,14
404,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/B/404.tbl.cex,phase2/measures/dss/TD/B/404.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/404.cha,data/annotated/ENNI_batchalign/TD/B/404.cha,dss +t*CHI +deng.cut +leng,6.02,0,0,6,72,6,89,4,45,49,30,301,0
407,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/B/407.tbl.cex,phase2/measures/dss/TD/B/407.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/407.cha,data/annotated/ENNI_batchalign/TD/B/407.cha,dss +t*CHI +deng.cut +leng,8.42,0,0,92,39,0,98,18,103,48,23,421,0
408,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/B/408.tbl.cex,phase2/measures/dss/TD/B/408.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/408.cha,data/annotated/ENNI_batchalign/TD/B/408.cha,dss +t*CHI +deng.cut +leng,10.68,0,0,136,68,8,121,18,89,46,40,534,8
411,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/B/411.tbl.cex,phase2/measures/dss/TD/B/411.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/411.cha,data/annotated/ENNI_batchalign/TD/B/411.cha,dss +t*CHI +deng.cut +leng,10.80,0,0,145,59,6,119,11,127,48,18,540,7
412,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/B/412.tbl.cex,phase2/measures/dss/TD/B/412.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/412.cha,data/annotated/ENNI_batchalign/TD/B/412.cha,dss +t*CHI +deng.cut +leng,11.96,0,0,160,71,22,142,16,86,49,28,598,24
415,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/B/415.tbl.cex,phase2/measures/dss/TD/B/415.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/415.cha,data/annotated/ENNI_batchalign/TD/B/415.cha,dss +t*CHI +deng.cut +leng,7.26,0,0,147,28,0,88,0,40,44,16,363,0
416,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/B/416.tbl.cex,phase2/measures/dss/TD/B/416.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/416.cha,data/annotated/ENNI_batchalign/TD/B/416.cha,dss +t*CHI +deng.cut +leng,11.04,0,0,150,45,21,147,25,84,48,30,552,2
419,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/B/419.tbl.cex,phase2/measures/dss/TD/B/419.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/419.cha,data/annotated/ENNI_batchalign/TD/B/419.cha,dss +t*CHI +deng.cut +leng,9.22,0,0,108,37,14,134,35,52,49,32,461,0
423,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/B/423.tbl.cex,phase2/measures/dss/TD/B/423.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/423.cha,data/annotated/ENNI_batchalign/TD/B/423.cha,dss +t*CHI +deng.cut +leng,8.14,0,0,69,32,8,104,0,107,45,38,407,4
439,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/B/439.tbl.cex,phase2/measures/dss/TD/B/439.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/439.cha,data/annotated/ENNI_batchalign/TD/B/439.cha,dss +t*CHI +deng.cut +leng,8.12,0,0,57,59,22,120,18,70,49,11,406,0
443,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/B/443.tbl.cex,phase2/measures/dss/TD/B/443.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/443.cha,data/annotated/ENNI_batchalign/TD/B/443.cha,dss +t*CHI +deng.cut +leng,6.02,0,0,45,32,7,101,4,53,50,9,301,0
446,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/B/446.tbl.cex,phase2/measures/dss/TD/B/446.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/446.cha,data/annotated/ENNI_batchalign/TD/B/446.cha,dss +t*CHI +deng.cut +leng,8.72,0,0,63,49,3,111,4,116,48,24,436,18
450,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/B/450.tbl.cex,phase2/measures/dss/TD/B/450.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/450.cha,data/annotated/ENNI_batchalign/TD/B/450.cha,dss +t*CHI +deng.cut +leng,7.86,0,0,75,30,0,121,22,78,31,36,393,0
454,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/B/454.tbl.cex,phase2/measures/dss/TD/B/454.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/454.cha,data/annotated/ENNI_batchalign/TD/B/454.cha,dss +t*CHI +deng.cut +leng,6.96,0,0,59,34,0,111,14,37,44,49,348,0
455,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/B/455.tbl.cex,phase2/measures/dss/TD/B/455.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/455.cha,data/annotated/ENNI_batchalign/TD/B/455.cha,dss +t*CHI +deng.cut +leng,11.10,0,0,172,53,14,114,4,89,48,61,555,0
458,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/B/458.tbl.cex,phase2/measures/dss/TD/B/458.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/458.cha,data/annotated/ENNI_batchalign/TD/B/458.cha,dss +t*CHI +deng.cut +leng,7.68,0,0,52,41,9,110,20,72,49,23,384,8
459,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/B/459.tbl.cex,phase2/measures/dss/TD/B/459.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/459.cha,data/annotated/ENNI_batchalign/TD/B/459.cha,dss +t*CHI +deng.cut +leng,9.94,0,0,109,59,19,127,26,82,47,28,497,0
461,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/B/461.tbl.cex,phase2/measures/dss/TD/B/461.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/461.cha,data/annotated/ENNI_batchalign/TD/B/461.cha,dss +t*CHI +deng.cut +leng,10.96,0,0,147,42,1,122,17,130,45,36,548,8
463,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/B/463.tbl.cex,phase2/measures/dss/TD/B/463.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/463.cha,data/annotated/ENNI_batchalign/TD/B/463.cha,dss +t*CHI +deng.cut +leng,10.42,0,0,148,57,7,135,14,64,48,48,521,0
465,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/B/465.tbl.cex,phase2/measures/dss/TD/B/465.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/465.cha,data/annotated/ENNI_batchalign/TD/B/465.cha,dss +t*CHI +deng.cut +leng,9.88,0,0,92,42,13,128,14,141,50,12,494,2
466,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/B/466.tbl.cex,phase2/measures/dss/TD/B/466.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/466.cha,data/annotated/ENNI_batchalign/TD/B/466.cha,dss +t*CHI +deng.cut +leng,7.86,0,0,56,53,0,111,11,102,46,14,393,0
469,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/B/469.tbl.cex,phase2/measures/dss/TD/B/469.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/469.cha,data/annotated/ENNI_batchalign/TD/B/469.cha,dss +t*CHI +deng.cut +leng,8.38,0,0,107,36,0,95,4,98,50,29,419,0
472,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/B/472.tbl.cex,phase2/measures/dss/TD/B/472.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/472.cha,data/annotated/ENNI_batchalign/TD/B/472.cha,dss +t*CHI +deng.cut +leng,7.52,0,0,71,50,0,122,7,52,47,27,376,0
503,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/B/503.tbl.cex,phase2/measures/dss/TD/B/503.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/503.cha,data/annotated/ENNI_batchalign/TD/B/503.cha,dss +t*CHI +deng.cut +leng,9.32,0,0,116,61,8,121,28,63,50,19,466,0
504,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/B/504.tbl.cex,phase2/measures/dss/TD/B/504.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/504.cha,data/annotated/ENNI_batchalign/TD/B/504.cha,dss +t*CHI +deng.cut +leng,12.04,0,0,160,57,7,147,22,131,47,27,602,4
507,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/B/507.tbl.cex,phase2/measures/dss/TD/B/507.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/507.cha,data/annotated/ENNI_batchalign/TD/B/507.cha,dss +t*CHI +deng.cut +leng,9.50,0,0,109,93,0,103,13,85,49,17,475,6
508,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/B/508.tbl.cex,phase2/measures/dss/TD/B/508.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/508.cha,data/annotated/ENNI_batchalign/TD/B/508.cha,dss +t*CHI +deng.cut +leng,7.64,0,0,74,57,1,103,11,73,44,17,382,2
511,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/B/511.tbl.cex,phase2/measures/dss/TD/B/511.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/511.cha,data/annotated/ENNI_batchalign/TD/B/511.cha,dss +t*CHI +deng.cut +leng,8.80,0,0,92,56,0,124,9,103,47,7,440,2
512,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/B/512.tbl.cex,phase2/measures/dss/TD/B/512.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/512.cha,data/annotated/ENNI_batchalign/TD/B/512.cha,dss +t*CHI +deng.cut +leng,8.94,0,0,104,50,0,139,19,70,50,15,447,0
515,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/B/515.tbl.cex,phase2/measures/dss/TD/B/515.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/515.cha,data/annotated/ENNI_batchalign/TD/B/515.cha,dss +t*CHI +deng.cut +leng,10.12,0,0,108,31,8,136,14,122,48,37,506,2
516,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/B/516.tbl.cex,phase2/measures/dss/TD/B/516.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/516.cha,data/annotated/ENNI_batchalign/TD/B/516.cha,dss +t*CHI +deng.cut +leng,9.40,0,0,132,39,6,108,14,106,49,14,470,2
520,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/B/520.tbl.cex,phase2/measures/dss/TD/B/520.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/520.cha,data/annotated/ENNI_batchalign/TD/B/520.cha,dss +t*CHI +deng.cut +leng,11.40,0,0,154,53,0,136,11,106,49,61,570,0
523,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/B/523.tbl.cex,phase2/measures/dss/TD/B/523.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/523.cha,data/annotated/ENNI_batchalign/TD/B/523.cha,dss +t*CHI +deng.cut +leng,7.22,0,0,32,20,2,147,4,80,47,25,361,4
524,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/B/524.tbl.cex,phase2/measures/dss/TD/B/524.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/524.cha,data/annotated/ENNI_batchalign/TD/B/524.cha,dss +t*CHI +deng.cut +leng,11.46,0,0,160,50,7,127,20,113,45,35,573,16
528,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/B/528.tbl.cex,phase2/measures/dss/TD/B/528.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/528.cha,data/annotated/ENNI_batchalign/TD/B/528.cha,dss +t*CHI +deng.cut +leng,10.52,0,0,128,50,1,127,18,116,50,36,526,0
532,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/B/532.tbl.cex,phase2/measures/dss/TD/B/532.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/532.cha,data/annotated/ENNI_batchalign/TD/B/532.cha,dss +t*CHI +deng.cut +leng,9.02,0,0,119,42,0,105,21,110,45,9,451,0
533,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/B/533.tbl.cex,phase2/measures/dss/TD/B/533.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/533.cha,data/annotated/ENNI_batchalign/TD/B/533.cha,dss +t*CHI +deng.cut +leng,7.58,0,0,47,81,14,84,0,91,50,12,379,0
536,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/B/536.tbl.cex,phase2/measures/dss/TD/B/536.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/536.cha,data/annotated/ENNI_batchalign/TD/B/536.cha,dss +t*CHI +deng.cut +leng,11.10,0,0,169,59,0,145,21,86,50,25,555,0
539,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/B/539.tbl.cex,phase2/measures/dss/TD/B/539.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/539.cha,data/annotated/ENNI_batchalign/TD/B/539.cha,dss +t*CHI +deng.cut +leng,11.32,0,0,105,98,7,133,28,92,49,48,566,6
543,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/B/543.tbl.cex,phase2/measures/dss/TD/B/543.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/543.cha,data/annotated/ENNI_batchalign/TD/B/543.cha,dss +t*CHI +deng.cut +leng,6.12,0,1,20,34,0,87,7,47,46,59,300,0
